time_s,mean_thrust_N,fitted_thrust_N,std_thrust_N,ci95_lower_N,ci95_upper_N
1.686,4519.712212347477,4514.541753636588,183.91472297869896,4319.712212347477,4719.712212347477
1.688,4519.712212347477,4514.591471469139,185.14092340845875,4319.712212347477,4719.712212347477
1.69,4519.712212347477,4514.641109835717,186.02085972804173,4319.712212347477,4719.712212347477
1.692,4519.712212347477,4514.690668782306,186.53772165787208,4319.712212347477,4719.712212347477
1.694,4519.712212347477,4514.740148354893,186.70982278526068,4319.712212347477,4719.712212347477
1.696,4519.712212347477,4514.789548599463,186.5831739110181,4319.712212347477,4719.712212347477
1.698,4519.712212347477,4514.838869562004,186.25832936064182,4319.712212347477,4719.712212347477
1.7,4519.712212347477,4514.8881112885,185.8433457084613,4319.712212347477,4719.712212347477
1.702,4519.712212347477,4514.9372738249385,185.43620303788413,4319.712212347477,4719.712212347477
1.704,4519.712212347477,4514.9863572173035,185.13307758414774,4319.712212347477,4719.712212347477
1.706,4519.712212347477,4515.035361511583,184.97605835791626,4319.712212347477,4719.712212347477
1.708,4519.712212347477,4515.084286753761,184.95553368288336,4319.712212347477,4719.712212347477
1.71,4519.712212347477,4515.133132989826,185.00636749850324,4319.712212347477,4719.712212347477
1.712,4519.712212347477,4515.181900265761,185.01842180668038,4319.712212347477,4719.712212347477
1.714,4519.712212347477,4515.2305886275535,184.87405578809384,4319.712212347477,4719.712212347477
1.716,4519.712212347477,4515.27919812119,184.4511380661564,4319.712212347477,4719.712212347477
1.718,4519.712212347477,4515.327728792656,183.6708923382592,4319.712212347477,4719.712212347477
1.72,4519.712212347477,4515.376180687936,182.51620361359159,4319.712212347477,4719.712212347477
1.722,4519.712212347477,4515.424553853018,181.0157118632639,4319.712212347477,4719.712212347477
1.724,4519.712212347477,4515.472848333887,179.27109175616079,4319.712212347477,4719.712212347477
1.726,4519.712212347477,4515.521064176529,177.43965408000557,4319.712212347477,4719.712212347477
1.728,4519.712212347477,4515.56920142693,175.70723591194886,4319.712212347477,4719.712212347477
1.73,4519.712212347477,4515.617260131075,174.27074153848685,4319.712212347477,4719.712212347477
1.732,4519.712212347477,4515.665240334953,173.30039664473355,4319.712212347477,4719.712212347477
1.734,4519.712212347477,4515.713142084546,172.92196906667616,4319.712212347477,4719.712212347477
1.736,4519.712212347477,4515.760965425842,173.19759617615543,4319.712212347477,4719.712212347477
1.738,4519.712212347477,4515.808710404828,174.12404738448765,4319.712212347477,4719.712212347477
1.74,4519.712212347477,4515.856377067488,175.636612714598,4319.712212347477,4719.712212347477
1.742,4519.712212347477,4515.903965459809,177.61345365725762,4319.712212347477,4719.712212347477
1.744,4519.712212347477,4515.951475627776,179.88947214302377,4319.712212347477,4719.712212347477
1.746,4519.712212347477,4515.998907617376,182.26750886700717,4319.712212347477,4719.712212347477
1.748,4519.712212347477,4516.046261474595,184.54592327150246,4319.712212347477,4719.712212347477
1.75,4519.712212347477,4516.093537245418,186.53890653322293,4319.712212347477,4719.712212347477
1.752,4519.712212347477,4516.140734975831,188.10692038981998,4319.712212347477,4719.712212347477
1.754,4519.712212347477,4516.187854711821,189.1702316286115,4319.712212347477,4719.712212347477
1.756,4519.712212347477,4516.2348964993735,189.71408416076574,4319.712212347477,4719.712212347477
1.758,4519.712212347477,4516.2818603844735,189.79840561127278,4319.712212347477,4719.712212347477
1.76,4519.712212347477,4516.328746413108,189.5315356657332,4319.712212347477,4719.712212347477
1.762,4519.712212347477,4516.375554631263,189.04725994712837,4319.712212347477,4719.712212347477
1.764,4519.712212347477,4516.422285084925,188.48390818464327,4319.712212347477,4719.712212347477
1.766,4519.712212347477,4516.468937820078,187.94850433678386,4319.712212347477,4719.712212347477
1.768,4519.712212347477,4516.515512882709,187.50590457633493,4319.712212347477,4719.712212347477
1.77,4519.712212347477,4516.562010318805,187.18116215611093,4319.712212347477,4719.712212347477
1.772,4519.712212347477,4516.608430174349,186.9708549791086,4319.712212347477,4719.712212347477
1.774,4519.712212347477,4516.654772495331,186.86855441145053,4319.712212347477,4719.712212347477
1.776,4519.712212347477,4516.701037327734,186.86884279214823,4319.712212347477,4719.712212347477
1.778,4519.712212347477,4516.747224717545,186.98102095820596,4319.712212347477,4719.712212347477
1.78,4519.712212347477,4516.79333471075,187.2307707882806,4319.712212347477,4719.712212347477
1.782,4519.712212347477,4516.839367353334,187.63188529026087,4319.712212347477,4719.712212347477
1.784,4519.712212347477,4516.885322691284,188.19897216749638,4319.712212347477,4719.712212347477
1.786,4519.712212347477,4516.931200770586,188.9399487579866,4319.712212347477,4719.712212347477
1.788,4519.712212347477,4516.977001637225,189.83558787035304,4319.712212347477,4719.712212347477
1.79,4519.712212347477,4517.022725337188,190.85200592085758,4319.712212347477,4719.712212347477
1.792,4519.712212347477,4517.068371916461,191.92991594528362,4319.712212347477,4719.712212347477
1.794,4519.712212347477,4517.113941421028,192.98507428085264,4319.712212347477,4719.712212347477
1.796,4519.712212347477,4517.159433896877,193.9203646424701,4319.712212347477,4719.712212347477
1.798,4519.712212347477,4517.204849389994,194.6290117338245,4319.712212347477,4719.712212347477
1.8,4519.712212347477,4517.250187946363,195.03359068570367,4319.712212347477,4719.712212347477
1.802,4519.712212347477,4517.295449611973,195.0842710970031,4319.712212347477,4719.712212347477
1.804,4519.712212347477,4517.340634432807,194.76025917988662,4319.712212347477,4719.712212347477
1.806,4519.712212347477,4517.385742454852,194.10197263222997,4319.712212347477,4719.712212347477
1.808,4519.712212347477,4517.430773724095,193.16658219415638,4319.712212347477,4719.712212347477
1.81,4519.712212347477,4517.47572828652,192.01719599488254,4319.712212347477,4719.712212347477
1.812,4519.712212347477,4517.520606188115,190.73259111958507,4319.712212347477,4719.712212347477
1.814,4519.712212347477,4517.5654074748645,189.37589066432932,4319.712212347477,4719.712212347477
1.816,4519.712212347477,4517.610132192755,188.0126622690371,4319.712212347477,4719.712212347477
1.818,4519.712212347477,4517.654780387772,186.7161819259049,4319.712212347477,4719.712212347477
1.82,4519.712212347477,4517.699352105902,185.574229059991,4319.712212347477,4719.712212347477
1.822,4519.712212347477,4517.743847393132,184.69779150369047,4319.712212347477,4719.712212347477
1.824,4519.712212347477,4517.788266295445,184.17677370449928,4319.712212347477,4719.712212347477
1.826,4519.712212347477,4517.832608858829,184.07829481420555,4319.712212347477,4719.712212347477
1.828,4519.712212347477,4517.87687512927,184.42418531148815,4319.712212347477,4719.712212347477
1.83,4519.712212347477,4517.921065152754,185.15052483996806,4319.712212347477,4719.712212347477
1.832,4519.712212347477,4517.965178975266,186.14638740227056,4319.712212347477,4719.712212347477
1.834,4519.712212347477,4518.009216642792,187.27546362763783,4319.712212347477,4719.712212347477
1.836,4519.712212347477,4518.0531782013195,188.37398473770818,4319.712212347477,4719.712212347477
1.838,4519.712212347477,4518.097063696833,189.35105777861963,4319.712212347477,4719.712212347477
1.84,4519.712212347477,4518.140873175318,190.1129822112447,4319.712212347477,4719.712212347477
1.842,4519.712212347477,4518.184606682762,190.64472920222786,4319.712212347477,4719.712212347477
1.844,4519.712212347477,4518.228264265151,190.95279592440548,4319.712212347477,4719.712212347477
1.846,4519.712212347477,4518.271845968469,191.05721184091146,4319.712212347477,4719.712212347477
1.848,4519.712212347477,4518.3153518387035,190.991805888899,4319.712212347477,4719.712212347477
1.85,4519.712212347477,4518.35878192184,190.79302624509498,4319.712212347477,4719.712212347477
1.852,4519.712212347477,4518.402136263865,190.51066751367932,4319.712212347477,4719.712212347477
1.854,4519.712212347477,4518.445414910764,190.22341828875892,4319.712212347477,4719.712212347477
1.856,4519.712212347477,4518.488617908522,190.02307466731787,4319.712212347477,4719.712212347477
1.858,4519.712212347477,4518.5317453031275,190.00455941256413,4319.712212347477,4719.712212347477
1.86,4519.712212347477,4518.5747971405635,190.24445628149562,4319.712212347477,4719.712212347477
1.862,4519.712212347477,4518.617773466818,190.77294215343576,4319.712212347477,4719.712212347477
1.864,4519.712212347477,4518.660674327876,191.56932104660967,4319.712212347477,4719.712212347477
1.866,4519.712212347477,4518.703499769724,192.56137259060657,4319.712212347477,4719.712212347477
1.868,4519.712212347477,4518.7462498383475,193.6590303571314,4319.712212347477,4719.712212347477
1.87,4519.712212347477,4518.788924579732,194.7861073049552,4319.712212347477,4719.712212347477
1.872,4519.712212347477,4518.831524039865,195.8933034719831,4319.712212347477,4719.712212347477
1.874,4519.712212347477,4518.874048264731,196.98350131030077,4319.712212347477,4719.712212347477
1.8760000000000001,4519.712212347477,4518.916497300316,198.09876108401306,4319.712212347477,4719.712212347477
1.8780000000000001,4519.712212347477,4518.958871192608,199.29020874349956,4319.712212347477,4719.712212347477
1.8800000000000001,4519.712212347477,4519.00116998759,200.60723242261525,4319.712212347477,4719.712212347477
1.8820000000000001,4519.712212347477,4519.04339373125,202.0710176469646,4319.712212347477,4719.712212347477
1.8840000000000001,4519.712212347477,4519.085542469573,203.66472116622995,4319.712212347477,4719.712212347477
1.8860000000000001,4519.712212347477,4519.127616248546,205.33483471314312,4319.712212347477,4719.712212347477
1.8880000000000001,4519.712212347477,4519.169615114153,206.98977650153785,4319.712212347477,4719.712212347477
1.8900000000000001,4519.712212347477,4519.211539112382,208.5216760583929,4319.712212347477,4719.712212347477
1.8920000000000001,4519.712212347477,4519.253388289218,209.80208564883574,4319.712212347477,4719.712212347477
1.8940000000000001,4519.712212347477,4519.295162690646,210.69830954928315,4319.712212347477,4719.712212347477
1.8960000000000001,4519.712212347477,4519.336862362654,211.1063896118874,4319.712212347477,4719.712212347477
1.8980000000000001,4519.712212347477,4519.378487351227,210.95506079719834,4319.712212347477,4719.712212347477
1.9000000000000001,4519.712212347477,4519.42003770235,210.2370837256109,4319.712212347477,4719.712212347477
1.9020000000000001,4519.712212347477,4519.461513462011,209.02678516492347,4319.712212347477,4719.712212347477
1.9040000000000001,4519.712212347477,4519.5029146761935,207.46838871297706,4319.712212347477,4719.712212347477
1.9060000000000001,4519.712212347477,4519.544241390886,205.7573853948498,4319.712212347477,4719.712212347477
1.9080000000000001,4519.712212347477,4519.585493652073,204.09543501296088,4319.712212347477,4719.712212347477
1.9100000000000001,4519.712212347477,4519.62667150574,202.6558855963421,4319.712212347477,4719.712212347477
1.9120000000000001,4519.712212347477,4519.667774997874,201.55816594245937,4319.712212347477,4719.712212347477
1.9140000000000001,4519.712212347477,4519.708804174461,200.85937256109145,4319.712212347477,4719.712212347477
1.9160000000000001,4519.712212347477,4519.7497590814855,200.57654585744226,4319.712212347477,4719.712212347477
1.9180000000000001,4519.712212347477,4519.790639764936,200.70241761745936,4319.712212347477,4719.712212347477
1.92,4519.712212347477,4519.831446270796,201.21426400074463,4319.712212347477,4719.712212347477
1.922,4519.712212347477,4519.872178645052,202.06846754336158,4319.712212347477,4719.712212347477
1.924,4519.712212347477,4519.91283693369,203.18157706164118,4319.712212347477,4719.712212347477
1.926,4519.712212347477,4519.953421182698,204.4117190661556,4319.712212347477,4719.712212347477
1.928,4519.712212347477,4519.993931438059,205.56176216595077,4319.712212347477,4719.712212347477
1.93,4519.712212347477,4520.03436774576,206.40124040397743,4319.712212347477,4719.712212347477
1.932,4519.712212347477,4520.074730151789,206.7099975141674,4319.712212347477,4719.712212347477
1.934,4519.712212347477,4520.115018702128,206.32759354987294,4319.712212347477,4719.712212347477
1.936,4519.712212347477,4520.155233442765,205.19337430137284,4319.712212347477,4719.712212347477
1.938,4519.712212347477,4520.195374419687,203.36862320191707,4319.712212347477,4719.712212347477
1.94,4519.712212347477,4520.235441678879,201.02641830530607,4319.712212347477,4719.712212347477
1.942,4519.712212347477,4520.275435266327,198.4220886040699,4319.712212347477,4719.712212347477
1.944,4519.712212347477,4520.315355228016,195.8421054626294,4319.712212347477,4719.712212347477
1.946,4519.712212347477,4520.355201609933,193.55471103286575,4319.712212347477,4719.712212347477
1.948,4519.712212347477,4520.394974458064,191.76835501868433,4319.712212347477,4719.712212347477
1.95,4519.712212347477,4520.434673818395,190.60146242642205,4319.712212347477,4719.712212347477
1.952,4519.712212347477,4520.474299736911,190.0869960604181,4319.712212347477,4719.712212347477
1.954,4519.712212347477,4520.513852259599,190.18294815348156,4319.712212347477,4719.712212347477
1.956,4519.712212347477,4520.553331432445,190.79976702671772,4319.712212347477,4719.712212347477
1.958,4519.712212347477,4520.592737301434,191.82674173542523,4319.712212347477,4719.712212347477
1.96,4519.712212347477,4520.632069912553,193.150293378742,4319.712212347477,4719.712212347477
1.962,4519.712212347477,4520.671329311786,194.6814722725942,4319.712212347477,4719.712212347477
1.964,4519.712212347477,4520.710515545122,196.34756812901261,4319.712212347477,4719.712212347477
1.966,4519.712212347477,4520.749628658544,198.09530586988762,4319.712212347477,4719.712212347477
1.968,4519.712212347477,4520.78866869804,199.88730581058985,4319.712212347477,4719.712212347477
1.97,4519.712212347477,4520.827635709595,201.68700105283733,4319.712212347477,4719.712212347477
1.972,4519.712212347477,4520.866529739195,203.46404051248092,4319.712212347477,4719.712212347477
1.974,4519.712212347477,4520.905350832827,205.1862632801781,4319.712212347477,4719.712212347477
1.976,4519.712212347477,4520.944099036476,206.83267416439165,4319.712212347477,4719.712212347477
1.978,4519.712212347477,4520.982774396127,208.39264318743557,4319.712212347477,4719.712212347477
1.98,4519.712212347477,4521.021376957768,209.84737681804987,4319.712212347477,4719.712212347477
